"","species","decimallongitude","decimallatitude","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","tmin1","tmin10","tmin11","tmin12","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9"
"607","Ginkgo_biloba",-73.801726,40.679436,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"608","Ginkgo_biloba",-73.814663,40.684311,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"609","Ginkgo_biloba",-73.809466,40.695048,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"610","Ginkgo_biloba",-73.846546,40.677565,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"611","Ginkgo_biloba",-73.846718,40.679684,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"612","Ginkgo_biloba",-73.844214,40.676901,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"613","Ginkgo_biloba",-73.849777,40.678228,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"614","Ginkgo_biloba",-73.838612,40.668089,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"615","Ginkgo_biloba",-73.838583,40.674185,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"616","Ginkgo_biloba",-73.914577,40.682047,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"617","Ginkgo_biloba",-73.79091,40.678777,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"618","Ginkgo_biloba",-73.792338,40.683404,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"619","Ginkgo_biloba",-73.787799,40.677877,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"620","Ginkgo_biloba",-73.801633,40.679635,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"621","Ginkgo_biloba",-73.790831,40.683255,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"622","Ginkgo_biloba",-73.78753,40.677821,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"623","Ginkgo_biloba",-73.801715,40.679374,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"624","Ginkgo_biloba",-73.792232,40.68188,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"625","Ginkgo_biloba",-73.808092,40.694203,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"626","Ginkgo_biloba",-73.846462,40.677395,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"627","Ginkgo_biloba",-73.845622,40.677721,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"628","Ginkgo_biloba",-73.845747,40.677731,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"629","Ginkgo_biloba",-73.846756,40.67976,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"630","Ginkgo_biloba",-73.846147,40.678804,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"631","Ginkgo_biloba",-73.855391,40.676051,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"632","Ginkgo_biloba",-73.838516,40.668065,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"633","Ginkgo_biloba",-73.914717,40.682031,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"634","Ginkgo_biloba",-73.804282,40.676588,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"635","Ginkgo_biloba",-73.790624,40.69199,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"636","Ginkgo_biloba",-73.792261,40.683436,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"637","Ginkgo_biloba",-73.78751,40.677924,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"638","Ginkgo_biloba",-73.791103,40.683139,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"639","Ginkgo_biloba",-73.810725,40.679255,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"640","Ginkgo_biloba",-73.816298,40.687274,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"641","Ginkgo_biloba",-73.818186,40.678319,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"642","Ginkgo_biloba",-73.846389,40.677248,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"643","Ginkgo_biloba",-73.845503,40.677479,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"644","Ginkgo_biloba",-73.845841,40.67792,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"645","Ginkgo_biloba",-73.844976,40.678458,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"646","Ginkgo_biloba",-73.849931,40.67854,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"647","Ginkgo_biloba",-73.855942,40.67623,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"648","Ginkgo_biloba",-73.976118,40.641895,120,231,8,1146,108,79,10,308,257,301,257,86,25,8667,290,-41,331,105,8,-41,90,41,-11,-33,7,58,114,167,199,192,151
"649","Ginkgo_biloba",-73.787938,40.677854,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"650","Ginkgo_biloba",-73.801575,40.679335,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"651","Ginkgo_biloba",-73.787147,40.677883,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"652","Ginkgo_biloba",-73.811041,40.679361,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"653","Ginkgo_biloba",-73.801412,40.695035,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"654","Ginkgo_biloba",-73.809381,40.694913,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"655","Ginkgo_biloba",-73.847535,40.679589,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"656","Ginkgo_biloba",-73.847021,40.678254,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"657","Ginkgo_biloba",-73.845799,40.678079,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"658","Ginkgo_biloba",-73.851961,40.678748,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"659","Ginkgo_biloba",-73.846554,40.679353,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"660","Ginkgo_biloba",-73.854507,40.6758,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"661","Ginkgo_biloba",-73.838707,40.668112,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"662","Ginkgo_biloba",-73.837871,40.674523,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"663","Ginkgo_biloba",-73.898853,40.711229,120,231,8,1118,105,77,9,302,251,293,251,84,25,8685,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,167,200,194,152
"664","Ginkgo_biloba",-73.803383,40.702344,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"665","Ginkgo_biloba",-73.915196,40.683585,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"666","Ginkgo_biloba",-73.911193,40.66745,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"667","Ginkgo_biloba",-73.852363,40.674798,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"668","Ginkgo_biloba",-73.85009,40.673412,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"669","Ginkgo_biloba",-73.840571,40.657586,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"670","Ginkgo_biloba",-73.906551,40.690885,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"671","Ginkgo_biloba",-73.812116,40.759377,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"672","Ginkgo_biloba",-73.78355,40.691577,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"673","Ginkgo_biloba",-73.802152,40.774803,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"674","Ginkgo_biloba",-73.9082,40.689366,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"675","Ginkgo_biloba",-73.803447,40.702326,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"676","Ginkgo_biloba",-73.908132,40.671003,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"677","Ginkgo_biloba",-73.8055,40.703628,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"678","Ginkgo_biloba",-73.804637,40.694779,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"679","Ginkgo_biloba",-73.827841,40.726384,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"680","Ginkgo_biloba",-73.852256,40.673692,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"681","Ginkgo_biloba",-73.840548,40.657491,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"682","Ginkgo_biloba",-73.846738,40.659381,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"683","Ginkgo_biloba",-73.933605,40.655336,121,231,9,1131,106,78,10,305,254,298,254,84,25,8648,288,-39,327,105,9,-39,92,43,-10,-31,8,59,114,167,200,194,153
"684","Ginkgo_biloba",-73.906473,40.690964,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"685","Ginkgo_biloba",-73.79049,40.744439,118,227,8,1098,105,76,10,299,249,288,249,83,25,8543,284,-40,324,101,8,-40,90,40,-11,-33,5,57,111,164,197,191,150
"686","Ginkgo_biloba",-73.784343,40.695247,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"687","Ginkgo_biloba",-73.783613,40.691549,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"688","Ginkgo_biloba",-73.797034,40.680739,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"689","Ginkgo_biloba",-73.791196,40.678731,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"690","Ginkgo_biloba",-73.787451,40.677933,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"691","Ginkgo_biloba",-73.801689,40.679234,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"692","Ginkgo_biloba",-73.81499,40.684216,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"693","Ginkgo_biloba",-73.80271,40.695031,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"694","Ginkgo_biloba",-73.799326,40.699156,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"695","Ginkgo_biloba",-73.84545,40.677371,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"696","Ginkgo_biloba",-73.849579,40.677819,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"697","Ginkgo_biloba",-73.813235,40.690721,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"698","Ginkgo_biloba",-73.845008,40.678523,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"699","Ginkgo_biloba",-73.856046,40.676264,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"700","Ginkgo_biloba",-73.976132,40.64197,120,231,8,1146,108,79,10,308,257,301,257,86,25,8667,290,-41,331,105,8,-41,90,41,-11,-33,7,58,114,167,199,192,151
"701","Ginkgo_biloba",-73.794932,40.756939,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"702","Ginkgo_biloba",-73.774169,40.744524,118,227,8,1098,105,76,10,299,249,288,249,83,25,8543,284,-40,324,101,8,-40,90,40,-11,-33,5,57,111,164,197,191,150
"703","Ginkgo_biloba",-73.82013,40.723802,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"704","Ginkgo_biloba",-73.925584,40.68828,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"705","Ginkgo_biloba",-73.777138,40.767736,119,228,8,1096,103,75,9,298,249,287,249,85,26,8577,285,-40,325,102,8,-40,89,40,-11,-33,5,57,111,164,197,191,149
"706","Ginkgo_biloba",-73.774148,40.66412,120,228,10,1092,107,74,11,298,245,291,245,82,25,8489,283,-38,321,102,10,-38,92,43,-9,-30,7,59,111,165,199,194,153
"707","Ginkgo_biloba",-73.919716,40.694183,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"708","Ginkgo_biloba",-73.772131,40.714567,118,227,8,1098,105,76,10,299,249,288,249,83,25,8543,284,-40,324,101,8,-40,90,40,-11,-33,5,57,111,164,197,191,150
"709","Ginkgo_biloba",-73.916849,40.682644,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"710","Ginkgo_biloba",-73.805754,40.703668,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"711","Ginkgo_biloba",-73.911378,40.668173,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"712","Ginkgo_biloba",-73.861468,40.682152,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"713","Ginkgo_biloba",-73.852392,40.667535,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"714","Ginkgo_biloba",-73.852039,40.678445,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"715","Ginkgo_biloba",-73.852493,40.67688,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"716","Ginkgo_biloba",-73.918597,40.683943,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"717","Ginkgo_biloba",-73.83379,40.650048,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"718","Ginkgo_biloba",-73.899439,40.644318,121,230,9,1116,106,77,10,302,251,295,251,83,25,8608,287,-38,325,104,9,-38,92,43,-10,-30,8,60,114,168,200,194,153
"719","Ginkgo_biloba",-73.840143,40.655867,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"720","Ginkgo_biloba",-73.848786,40.660469,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"721","Ginkgo_biloba",-73.928873,40.656487,121,231,9,1131,106,78,10,305,254,298,254,84,25,8648,288,-39,327,105,9,-39,92,43,-10,-31,8,59,114,167,200,194,153
"722","Ginkgo_biloba",-73.90586,40.690556,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"723","Ginkgo_biloba",-73.821944,40.732198,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"724","Ginkgo_biloba",-73.906622,40.639538,121,230,9,1116,106,77,10,302,251,295,251,83,25,8608,287,-38,325,104,9,-38,92,43,-10,-30,8,60,114,168,200,194,153
"725","Ginkgo_biloba",-73.908094,40.670854,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"726","Ginkgo_biloba",-73.916441,40.682692,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"727","Ginkgo_biloba",-73.805511,40.703735,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"728","Ginkgo_biloba",-73.857067,40.673733,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"729","Ginkgo_biloba",-73.911301,40.66787,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"730","Ginkgo_biloba",-73.909704,40.669211,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"731","Ginkgo_biloba",-73.828169,40.726577,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"732","Ginkgo_biloba",-73.85227,40.673749,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
"733","Ginkgo_biloba",-73.80236,40.695617,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"734","Ginkgo_biloba",-73.84872,40.6602,120,229,10,1106,106,76,10,300,249,293,249,82,25,8544,285,-37,322,103,10,-37,93,43,-8,-29,8,60,114,167,200,195,153
"735","Ginkgo_biloba",-73.920165,40.673516,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"736","Ginkgo_biloba",-73.96152,40.645934,120,231,8,1146,108,79,10,308,257,301,257,86,25,8667,290,-41,331,105,8,-41,90,41,-11,-33,7,58,114,167,199,192,151
"737","Ginkgo_biloba",-73.777638,40.692098,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"738","Ginkgo_biloba",-73.783677,40.691521,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"739","Ginkgo_biloba",-73.908318,40.689245,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"740","Ginkgo_biloba",-73.79597,40.757332,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"741","Ginkgo_biloba",-73.79778,40.757904,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"742","Ginkgo_biloba",-73.810325,40.701194,120,229,9,1099,106,75,10,298,248,291,248,82,25,8563,285,-38,323,103,9,-38,92,42,-9,-30,8,59,113,166,200,194,153
"743","Ginkgo_biloba",-73.924974,40.688349,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"744","Ginkgo_biloba",-73.88411,40.705503,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"745","Ginkgo_biloba",-73.745925,40.73601,117,226,7,1097,104,76,10,299,250,287,250,84,26,8520,283,-40,323,100,7,-40,89,39,-12,-33,4,56,109,162,196,190,149
"746","Ginkgo_biloba",-73.778616,40.705648,119,228,10,1090,106,74,11,298,246,288,246,82,25,8515,284,-38,322,102,10,-38,92,42,-9,-31,6,58,112,165,199,193,152
"747","Ginkgo_biloba",-73.908861,40.670123,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"748","Ginkgo_biloba",-73.860175,40.681554,120,230,9,1109,106,76,10,301,249,293,249,82,25,8606,286,-39,325,103,9,-39,92,43,-9,-31,7,59,114,167,200,194,153
